key,season,league,team,avg_att,max_att,min_att,total_att,finish,games_played,points,wins,draws,losses,goals_for,goals_against,goal_diff
Eredivisie|Feyenoord|2015/16,2015/16,Eredivisie,Feyenoord,47324,47500,46000,804500,3,17,36,11,3,3,33,14,19
Eredivisie|Feyenoord|2015/16,2015/16,Eredivisie,Feyenoord,47324,47500,46000,804500,4,17,27,8,3,6,29,26,3
Eredivisie|PSV Eindhoven|2015/16,2015/16,Eredivisie,PSV Eindhoven,33594,35000,32000,571100,1,34,84,26,6,2,88,32,56
Eredivisie|PSV Eindhoven|2015/16,2015/16,Eredivisie,PSV Eindhoven,33594,35000,32000,571100,2,17,42,13,3,1,41,16,25
Eredivisie|PSV Eindhoven|2015/16,2015/16,Eredivisie,PSV Eindhoven,33594,35000,32000,571100,1,17,42,13,3,1,47,16,31
Eredivisie|FC Groningen|2015/16,2015/16,Eredivisie,FC Groningen,32025,207043,19277,544432,7,34,50,14,8,12,41,48,-7
Eredivisie|FC Groningen|2015/16,2015/16,Eredivisie,FC Groningen,32025,207043,19277,544432,4,17,33,10,3,4,25,19,6
Eredivisie|FC Groningen|2015/16,2015/16,Eredivisie,FC Groningen,32025,207043,19277,544432,11,17,17,4,5,8,16,29,-13
Eredivisie|FC Twente|2015/16,2015/16,Eredivisie,FC Twente,25806,29000,24100,438700,13,34,40,12,7,15,49,64,-15
Eredivisie|FC Twente|2015/16,2015/16,Eredivisie,FC Twente,25806,29000,24100,438700,10,17,30,9,3,5,31,25,6
Eredivisie|FC Twente|2015/16,2015/16,Eredivisie,FC Twente,25806,29000,24100,438700,15,17,13,3,4,10,18,39,-21
Eredivisie|SC Heerenveen|2015/16,2015/16,Eredivisie,SC Heerenveen,23659,26100,20000,402201,12,34,42,11,9,14,46,61,-15
Eredivisie|SC Heerenveen|2015/16,2015/16,Eredivisie,SC Heerenveen,23659,26100,20000,402201,12,17,22,6,4,7,24,29,-5
Eredivisie|SC Heerenveen|2015/16,2015/16,Eredivisie,SC Heerenveen,23659,26100,20000,402201,8,17,20,5,5,7,22,32,-10
Eredivisie|FC Utrecht|2015/16,2015/16,Eredivisie,FC Utrecht,17300,21715,14100,294103,5,34,53,15,8,11,57,48,9
Eredivisie|FC Utrecht|2015/16,2015/16,Eredivisie,FC Utrecht,17300,21715,14100,294103,9,17,31,9,4,4,30,24,6
Eredivisie|FC Utrecht|2015/16,2015/16,Eredivisie,FC Utrecht,17300,21715,14100,294103,6,17,22,6,4,7,27,24,3
Eredivisie|Vitesse Arnhem|2015/16,2015/16,Eredivisie,Vitesse Arnhem,17003,21231,13212,289043,9,34,46,12,10,12,55,38,17
Eredivisie|Vitesse Arnhem|2015/16,2015/16,Eredivisie,Vitesse Arnhem,17003,21231,13212,289043,11,17,25,7,4,6,30,18,12
Eredivisie|Vitesse Arnhem|2015/16,2015/16,Eredivisie,Vitesse Arnhem,17003,21231,13212,289043,7,17,21,5,6,6,25,20,5
Eredivisie|AZ Alkmaar|2015/16,2015/16,Eredivisie,AZ Alkmaar,15221,17052,13121,258765,4,34,59,18,5,11,70,53,17
Eredivisie|AZ Alkmaar|2015/16,2015/16,Eredivisie,AZ Alkmaar,15221,17052,13121,258765,6,17,32,10,2,5,38,24,14
Eredivisie|AZ Alkmaar|2015/16,2015/16,Eredivisie,AZ Alkmaar,15221,17052,13121,258765,3,17,27,8,3,6,32,29,3
Eredivisie|Roda JC Kerkrade|2015/16,2015/16,Eredivisie,Roda JC Kerkrade,14815,17469,13130,251847,14,34,34,8,10,16,34,55,-21
Eredivisie|Roda JC Kerkrade|2015/16,2015/16,Eredivisie,Roda JC Kerkrade,14815,17469,13130,251847,17,17,15,3,6,8,15,25,-10
Eredivisie|Roda JC Kerkrade|2015/16,2015/16,Eredivisie,Roda JC Kerkrade,14815,17469,13130,251847,10,17,19,5,4,8,19,30,-11
Eredivisie|Willem II Tilburg|2015/16,2015/16,Eredivisie,Willem II Tilburg,12644,14500,10500,214942,16,34,29,6,11,17,35,52,-17
Eredivisie|Willem II Tilburg|2015/16,2015/16,Eredivisie,Willem II Tilburg,12644,14500,10500,214942,16,17,15,3,6,8,19,25,-6
Eredivisie|Willem II Tilburg|2015/16,2015/16,Eredivisie,Willem II Tilburg,12644,14500,10500,214942,13,17,14,3,5,9,16,27,-11
Eredivisie|PEC Zwolle|2015/16,2015/16,Eredivisie,PEC Zwolle,12244,12500,11650,208145,8,34,48,14,6,14,56,54,2
Eredivisie|PEC Zwolle|2015/16,2015/16,Eredivisie,PEC Zwolle,12244,12500,11650,208145,7,17,32,10,2,5,35,27,8
Eredivisie|PEC Zwolle|2015/16,2015/16,Eredivisie,PEC Zwolle,12244,12500,11650,208145,12,17,16,4,4,9,21,27,-6
Eredivisie|ADO Den Haag|2015/16,2015/16,Eredivisie,ADO Den Haag,11922,14561,10071,202672,11,34,43,10,13,11,47,49,-2
Eredivisie|ADO Den Haag|2015/16,2015/16,Eredivisie,ADO Den Haag,11922,14561,10071,202672,13,17,20,4,8,5,20,22,-2
Eredivisie|ADO Den Haag|2015/16,2015/16,Eredivisie,ADO Den Haag,11922,14561,10071,202672,5,17,23,6,5,6,27,27,0
Eredivisie|NEC Nijmegen|2015/16,2015/16,Eredivisie,NEC Nijmegen,11680,12500,10118,198568,10,34,44,12,8,14,35,42,-7
Eredivisie|NEC Nijmegen|2015/16,2015/16,Eredivisie,NEC Nijmegen,11680,12500,10118,198568,5,17,33,10,3,4,23,17,6
Eredivisie|NEC Nijmegen|2015/16,2015/16,Eredivisie,NEC Nijmegen,11680,12500,10118,198568,16,17,11,2,5,10,12,25,-13
Eredivisie|Heracles Almelo|2015/16,2015/16,Eredivisie,Heracles Almelo,11285,12100,10055,191853,6,34,51,14,9,11,47,49,-2
Eredivisie|Heracles Almelo|2015/16,2015/16,Eredivisie,Heracles Almelo,11285,12100,10055,191853,8,17,32,9,5,3,28,23,5
Eredivisie|Heracles Almelo|2015/16,2015/16,Eredivisie,Heracles Almelo,11285,12100,10055,191853,9,17,19,5,4,8,19,26,-7
Eredivisie|De Graafschap|2015/16,2015/16,Eredivisie,De Graafschap,10840,12600,8100,184278,17,34,23,5,8,21,39,65,-26
Eredivisie|De Graafschap|2015/16,2015/16,Eredivisie,De Graafschap,10840,12600,8100,184278,15,17,15,3,6,8,23,29,-6
Eredivisie|De Graafschap|2015/16,2015/16,Eredivisie,De Graafschap,10840,12600,8100,184278,17,17,8,2,2,13,16,36,-20
Eredivisie|SC Cambuur|2015/16,2015/16,Eredivisie,SC Cambuur,9699,10000,8650,164886,18,34,18,3,9,22,33,79,-46
Eredivisie|SC Cambuur|2015/16,2015/16,Eredivisie,SC Cambuur,9699,10000,8650,164886,18,17,11,2,5,10,12,32,-20
Eredivisie|SC Cambuur|2015/16,2015/16,Eredivisie,SC Cambuur,9699,10000,8650,164886,18,17,7,1,4,12,21,47,-26
Eredivisie|SBV Excelsior|2015/16,2015/16,Eredivisie,SBV Excelsior,3587,3750,3300,60971,15,34,31,7,10,17,34,59,-25
Eredivisie|SBV Excelsior|2015/16,2015/16,Eredivisie,SBV Excelsior,3587,3750,3300,60971,14,17,17,4,5,8,21,31,-10
Eredivisie|SBV Excelsior|2015/16,2015/16,Eredivisie,SBV Excelsior,3587,3750,3300,60971,14,17,14,3,5,9,13,28,-15
Serie A|Internazionale|2015/16,2015/16,Serie A,Internazionale,43456,79154,31494,825672,4,38,67,20,7,11,50,38,12
Serie A|Internazionale|2015/16,2015/16,Serie A,Internazionale,43456,79154,31494,825672,4,19,41,13,2,4,29,15,14
Serie A|Internazionale|2015/16,2015/16,Serie A,Internazionale,43456,79154,31494,825672,6,19,26,7,5,7,21,23,-2
Serie A|Juventus|2015/16,2015/16,Serie A,Juventus,39140,41305,36690,743651,1,38,91,29,4,5,75,20,55
Serie A|Juventus|2015/16,2015/16,Serie A,Juventus,39140,41305,36690,743651,2,19,50,16,2,1,37,6,31
Serie A|Juventus|2015/16,2015/16,Serie A,Juventus,39140,41305,36690,743651,1,19,41,13,2,4,38,14,24
Serie A|Napoli|2015/16,2015/16,Serie A,Napoli,39124,56452,22533,743357,2,38,82,25,7,6,80,32,48
Serie A|Napoli|2015/16,2015/16,Serie A,Napoli,39124,56452,22533,743357,1,19,51,16,3,-,49,12,37
Serie A|Napoli|2015/16,2015/16,Serie A,Napoli,39124,56452,22533,743357,3,19,31,9,4,6,31,20,11
Serie A|AS Roma|2015/16,2015/16,Serie A,AS Roma,38175,60133,28133,725324,3,38,80,23,11,4,83,41,42
Serie A|AS Roma|2015/16,2015/16,Serie A,AS Roma,38175,60133,28133,725324,3,19,44,13,5,1,44,17,27
Serie A|AS Roma|2015/16,2015/16,Serie A,AS Roma,38175,60133,28133,725324,2,19,36,10,6,3,39,24,15
Serie A|AC Milan|2015/16,2015/16,Serie A,AC Milan,37823,77043,25523,718638,7,38,57,15,12,11,49,43,6
Serie A|AC Milan|2015/16,2015/16,Serie A,AC Milan,37823,77043,25523,718638,8,19,33,9,6,4,28,22,6
Serie A|AC Milan|2015/16,2015/16,Serie A,AC Milan,37823,77043,25523,718638,7,19,24,6,6,7,21,21,0
Serie A|Fiorentina|2015/16,2015/16,Serie A,Fiorentina,29955,55775,22791,569139,5,38,64,18,10,10,60,42,18
Serie A|Fiorentina|2015/16,2015/16,Serie A,Fiorentina,29955,55775,22791,569139,5,19,38,11,5,3,34,16,18
Serie A|Fiorentina|2015/16,2015/16,Serie A,Fiorentina,29955,55775,22791,569139,5,19,26,7,5,7,26,26,0
Serie A|Genoa|2015/16,2015/16,Serie A,Genoa,21753,31770,19061,413312,10,38,46,13,7,18,45,48,-3
Serie A|Genoa|2015/16,2015/16,Serie A,Genoa,21753,31770,19061,413312,6,19,33,10,3,6,29,19,10
Serie A|Genoa|2015/16,2015/16,Serie A,Genoa,21753,31770,19061,413312,17,19,13,3,4,12,16,29,-13
Serie A|Sampdoria|2015/16,2015/16,Serie A,Sampdoria,21749,31375,20223,413237,15,38,40,10,10,18,48,61,-13
Serie A|Sampdoria|2015/16,2015/16,Serie A,Sampdoria,21749,31375,20223,413237,12,19,28,8,4,7,29,25,4
Serie A|Sampdoria|2015/16,2015/16,Serie A,Sampdoria,21749,31375,20223,413237,18,19,12,2,6,11,19,36,-17
Serie A|Bologna|2015/16,2015/16,Serie A,Bologna,20821,35068,15576,395595,14,38,42,11,9,18,33,45,-12
Serie A|Bologna|2015/16,2015/16,Serie A,Bologna,20821,35068,15576,395595,19,19,20,5,5,9,20,21,-1
Serie A|Bologna|2015/16,2015/16,Serie A,Bologna,20821,35068,15576,395595,8,19,22,6,4,9,13,24,-11
Serie A|SS Lazio|2015/16,2015/16,Serie A,SS Lazio,20481,33000,2304,389130,8,38,54,15,9,14,52,52,0
Serie A|SS Lazio|2015/16,2015/16,Serie A,SS Lazio,20481,33000,2304,389130,7,19,33,10,3,6,32,23,9
Serie A|SS Lazio|2015/16,2015/16,Serie A,SS Lazio,20481,33000,2304,389130,10,19,21,5,6,8,20,29,-9
Serie A|Torino|2015/16,2015/16,Serie A,Torino,18729,25489,13590,355857,12,38,45,12,9,17,52,55,-3
Serie A|Torino|2015/16,2015/16,Serie A,Torino,18729,25489,13590,355857,14,19,24,6,6,7,25,25,0
Serie A|Torino|2015/16,2015/16,Serie A,Torino,18729,25489,13590,355857,9,19,21,6,3,10,27,30,-3
Serie A|Hellas Verona|2015/16,2015/16,Serie A,Hellas Verona,18039,23423,15198,342741,20,38,28,5,13,20,34,63,-29
Serie A|Hellas Verona|2015/16,2015/16,Serie A,Hellas Verona,18039,23423,15198,342741,20,19,18,4,6,9,21,30,-9
Serie A|Hellas Verona|2015/16,2015/16,Serie A,Hellas Verona,18039,23423,15198,342741,19,19,10,1,7,11,13,33,-20
Serie A|Palermo|2015/16,2015/16,Serie A,Palermo,16886,33445,10023,303954,17,38,39,10,9,19,38,65,-27
Serie A|Palermo|2015/16,2015/16,Serie A,Palermo,16886,33445,10023,303954,16,19,22,6,4,9,24,30,-6
Serie A|Palermo|2015/16,2015/16,Serie A,Palermo,16886,33445,10023,303954,14,19,17,4,5,10,14,35,-21
Serie A|Atalanta|2015/16,2015/16,Serie A,Atalanta,15880,19770,12352,301724,13,38,45,11,12,15,41,47,-6
Serie A|Atalanta|2015/16,2015/16,Serie A,Atalanta,15880,19770,12352,301724,10,19,30,8,6,5,27,21,6
Serie A|Atalanta|2015/16,2015/16,Serie A,Atalanta,15880,19770,12352,301724,15,19,15,3,6,10,14,26,-12
Serie A|Udinese|2015/16,2015/16,Serie A,Udinese,15631,25467,9000,296982,16,38,39,10,9,19,35,60,-25
Serie A|Udinese|2015/16,2015/16,Serie A,Udinese,15631,25467,9000,296982,18,19,22,6,4,9,18,28,-10
Serie A|Udinese|2015/16,2015/16,Serie A,Udinese,15631,25467,9000,296982,13,19,17,4,5,10,17,32,-15
Serie A|Sassuolo|2015/16,2015/16,Serie A,Sassuolo,11854,26880,7810,225235,6,38,61,16,13,9,49,40,9
Serie A|Sassuolo|2015/16,2015/16,Serie A,Sassuolo,11854,26880,7810,225235,9,19,32,8,8,3,25,20,5
Serie A|Sassuolo|2015/16,2015/16,Serie A,Sassuolo,11854,26880,7810,225235,4,19,29,8,5,6,24,20,4
Serie A|Chievo|2015/16,2015/16,Serie A,Chievo,10626,25000,5200,201900,9,38,50,13,11,14,43,45,-2
Serie A|Chievo|2015/16,2015/16,Serie A,Chievo,10626,25000,5200,201900,11,19,29,7,8,4,25,18,7
Serie A|Chievo|2015/16,2015/16,Serie A,Chievo,10626,25000,5200,201900,11,19,21,6,3,10,18,27,-9
Serie A|Empoli|2015/16,2015/16,Serie A,Empoli,9971,19501,7309,189458,11,38,46,12,10,16,40,49,-9
Serie A|Empoli|2015/16,2015/16,Serie A,Empoli,9971,19501,7309,189458,13,19,27,7,6,6,22,20,2
Serie A|Empoli|2015/16,2015/16,Serie A,Empoli,9971,19501,7309,189458,12,19,19,5,4,10,18,29,-11
Serie A|Carpi|2015/16,2015/16,Serie A,Carpi,9337,17755,5268,177401,18,38,38,9,11,18,37,57,-20
Serie A|Carpi|2015/16,2015/16,Serie A,Carpi,9337,17755,5268,177401,15,19,23,6,5,8,23,26,-3
Serie A|Carpi|2015/16,2015/16,Serie A,Carpi,9337,17755,5268,177401,16,19,15,3,6,10,14,31,-17
Serie A|Frosinone|2015/16,2015/16,Serie A,Frosinone,7556,11000,6014,143565,19,38,31,8,7,23,35,76,-41
Serie A|Frosinone|2015/16,2015/16,Serie A,Frosinone,7556,11000,6014,143565,17,19,22,6,4,9,18,26,-8
Serie A|Frosinone|2015/16,2015/16,Serie A,Frosinone,7556,11000,6014,143565,20,19,9,2,3,14,17,50,-33
Scottish Premiership|Celtic|2015/16,2015/16,Scottish Premiership,Celtic,44850,49050,41396,852145,1,38,86,26,8,4,93,31,62
Scottish Premiership|Celtic|2015/16,2015/16,Scottish Premiership,Celtic,44850,49050,41396,852145,1,19,46,14,4,1,55,12,43
Scottish Premiership|Celtic|2015/16,2015/16,Scottish Premiership,Celtic,44850,49050,41396,852145,1,19,40,12,4,3,38,19,19
Scottish Premiership|Heart of Midlothian|2015/16,2015/16,Scottish Premiership,Heart of Midlothian,16423,16995,15438,312039,3,38,65,18,11,9,59,40,19
Scottish Premiership|Heart of Midlothian|2015/16,2015/16,Scottish Premiership,Heart of Midlothian,16423,16995,15438,312039,3,19,38,11,5,3,37,22,15
Scottish Premiership|Heart of Midlothian|2015/16,2015/16,Scottish Premiership,Heart of Midlothian,16423,16995,15438,312039,3,19,27,7,6,6,22,18,4
Scottish Premiership|Aberdeen|2015/16,2015/16,Scottish Premiership,Aberdeen,13094,20385,10003,248788,2,38,71,22,5,11,62,48,14
Scottish Premiership|Aberdeen|2015/16,2015/16,Scottish Premiership,Aberdeen,13094,20385,10003,248788,2,19,40,12,4,3,30,19,11
Scottish Premiership|Aberdeen|2015/16,2015/16,Scottish Premiership,Aberdeen,13094,20385,10003,248788,2,19,31,10,1,8,32,29,3
Scottish Premiership|Dundee United|2015/16,2015/16,Scottish Premiership,Dundee United,7969,11835,4689,151418,12,38,31,8,7,23,45,70,-25
Scottish Premiership|Dundee United|2015/16,2015/16,Scottish Premiership,Dundee United,7969,11835,4689,151418,12,19,13,3,4,12,22,35,-13
Scottish Premiership|Dundee United|2015/16,2015/16,Scottish Premiership,Dundee United,7969,11835,4689,151418,12,19,18,5,3,11,23,35,-12
Scottish Premiership|Dundee|2015/16,2015/16,Scottish Premiership,Dundee,6122,11025,4335,116322,7,38,48,11,15,12,53,57,-4
Scottish Premiership|Dundee|2015/16,2015/16,Scottish Premiership,Dundee,6122,11025,4335,116322,5,19,28,7,7,5,30,23,7
Scottish Premiership|Dundee|2015/16,2015/16,Scottish Premiership,Dundee,6122,11025,4335,116322,11,19,20,4,8,7,23,34,-11
Scottish Premiership|Motherwell|2015/16,2015/16,Scottish Premiership,Motherwell,4912,9123,3279,93334,6,38,50,15,5,18,47,63,-16
Scottish Premiership|Motherwell|2015/16,2015/16,Scottish Premiership,Motherwell,4912,9123,3279,93334,6,19,27,8,3,8,27,27,0
Scottish Premiership|Motherwell|2015/16,2015/16,Scottish Premiership,Motherwell,4912,9123,3279,93334,8,19,23,7,2,10,20,36,-16
Scottish Premiership|Ross County|2015/16,2015/16,Scottish Premiership,Ross County,4034,6042,2976,76641,8,38,48,14,6,18,55,61,-6
Scottish Premiership|Ross County|2015/16,2015/16,Scottish Premiership,Ross County,4034,6042,2976,76641,7,19,27,9,-,10,29,33,-4
Scottish Premiership|Ross County|2015/16,2015/16,Scottish Premiership,Ross County,4034,6042,2976,76641,9,19,21,5,6,8,26,28,-2
Scottish Premiership|Kilmarnock|2015/16,2015/16,Scottish Premiership,Kilmarnock,3993,6867,2633,75868,11,38,36,9,9,20,41,64,-23
Scottish Premiership|Kilmarnock|2015/16,2015/16,Scottish Premiership,Kilmarnock,3993,6867,2633,75868,11,19,16,4,4,11,19,37,-18
Scottish Premiership|Kilmarnock|2015/16,2015/16,Scottish Premiership,Kilmarnock,3993,6867,2633,75868,10,19,20,5,5,9,22,27,-5
Scottish Premiership|Inverness Cali|2015/16,2015/16,Scottish Premiership,Inverness Cali,3946,6410,2775,74977,5,38,52,14,10,14,54,48,6
Scottish Premiership|Inverness Cali|2015/16,2015/16,Scottish Premiership,Inverness Cali,3946,6410,2775,74977,8,19,26,7,5,7,25,20,5
Scottish Premiership|Inverness Cali|2015/16,2015/16,Scottish Premiership,Inverness Cali,3946,6410,2775,74977,4,19,26,7,5,7,29,28,1
Scottish Premiership|St Johnstone|2015/16,2015/16,Scottish Premiership,St Johnstone,3880,6418,2157,73715,4,38,56,16,8,14,58,55,3
Scottish Premiership|St Johnstone|2015/16,2015/16,Scottish Premiership,St Johnstone,3880,6418,2157,73715,4,19,30,8,6,5,27,22,5
Scottish Premiership|St Johnstone|2015/16,2015/16,Scottish Premiership,St Johnstone,3880,6418,2157,73715,5,19,26,8,2,9,31,33,-2
Scottish Premiership|Partick Thistle|2015/16,2015/16,Scottish Premiership,Partick Thistle,3800,7238,2320,72196,9,38,46,12,10,16,41,50,-9
Scottish Premiership|Partick Thistle|2015/16,2015/16,Scottish Premiership,Partick Thistle,3800,7238,2320,72196,9,19,22,6,4,9,21,29,-8
Scottish Premiership|Partick Thistle|2015/16,2015/16,Scottish Premiership,Partick Thistle,3800,7238,2320,72196,7,19,24,6,6,7,20,21,-1
Scottish Premiership|Hamilton Academical|2015/16,2015/16,Scottish Premiership,Hamilton Academical,3027,5017,1516,57506,10,38,43,11,10,17,42,63,-21
Scottish Premiership|Hamilton Academical|2015/16,2015/16,Scottish Premiership,Hamilton Academical,3027,5017,1516,57506,10,19,18,4,6,9,21,28,-7
Scottish Premiership|Hamilton Academical|2015/16,2015/16,Scottish Premiership,Hamilton Academical,3027,5017,1516,57506,6,19,25,7,4,8,21,35,-14
Premier League|Manchester United|2016/17,2016/17,Premier League,Manchester United,75290,75397,75245,1430502,6,38,69,18,15,5,54,29,25
Premier League|Manchester United|2016/17,2016/17,Premier League,Manchester United,75290,75397,75245,1430502,7,19,34,8,10,1,26,12,14
Premier League|Manchester United|2016/17,2016/17,Premier League,Manchester United,75290,75397,75245,1430502,3,19,35,10,5,4,28,17,11
Premier League|Arsenal|2016/17,2016/17,Premier League,Arsenal,59955,60055,59500,1139147,5,38,75,23,6,9,77,44,33
Premier League|Arsenal|2016/17,2016/17,Premier League,Arsenal,59955,60055,59500,1139147,3,19,45,14,3,2,39,16,23
Premier League|Arsenal|2016/17,2016/17,Premier League,Arsenal,59955,60055,59500,1139147,6,19,30,9,3,7,38,28,10
Premier League|West Ham United|2016/17,2016/17,Premier League,West Ham United,56972,56996,56864,1082464,11,38,45,12,9,17,47,64,-17
Premier League|West Ham United|2016/17,2016/17,Premier League,West Ham United,56972,56996,56864,1082464,16,19,25,7,4,8,19,31,-12
Premier League|West Ham United|2016/17,2016/17,Premier League,West Ham United,56972,56996,56864,1082464,9,19,20,5,5,9,28,33,-5
Premier League|Manchester City|2016/17,2016/17,Premier League,Manchester City,54019,54512,51527,1026358,3,38,78,23,9,6,80,39,41
Premier League|Manchester City|2016/17,2016/17,Premier League,Manchester City,54019,54512,51527,1026358,6,19,40,11,7,1,37,17,20
Premier League|Manchester City|2016/17,2016/17,Premier League,Manchester City,54019,54512,51527,1026358,2,19,38,12,2,5,43,22,21
Premier League|Liverpool|2016/17,2016/17,Premier League,Liverpool,53016,53292,51232,1007311,4,38,76,22,10,6,78,42,36
Premier League|Liverpool|2016/17,2016/17,Premier League,Liverpool,53016,53292,51232,1007311,5,19,41,12,5,2,45,18,27
Premier League|Liverpool|2016/17,2016/17,Premier League,Liverpool,53016,53292,51232,1007311,4,19,35,10,5,4,33,24,9
Premier League|Chelsea|2016/17,2016/17,Premier League,Chelsea,41508,41622,41168,788645,1,38,93,30,3,5,85,33,52
Premier League|Chelsea|2016/17,2016/17,Premier League,Chelsea,41508,41622,41168,788645,2,19,51,17,-,2,55,17,38
Premier League|Chelsea|2016/17,2016/17,Premier League,Chelsea,41508,41622,41168,788645,1,19,42,13,3,3,30,16,14
Premier League|Sunderland|2016/17,2016/17,Premier League,Sunderland,41287,46494,38394,784450,20,38,24,6,6,26,29,69,-40
Premier League|Sunderland|2016/17,2016/17,Premier League,Sunderland,41287,46494,38394,784450,20,19,14,3,5,11,16,34,-18
Premier League|Sunderland|2016/17,2016/17,Premier League,Sunderland,41287,46494,38394,784450,18,19,10,3,1,15,13,35,-22
Premier League|Everton|2016/17,2016/17,Premier League,Everton,39047,39595,34494,741890,7,38,61,17,10,11,62,44,18
Premier League|Everton|2016/17,2016/17,Premier League,Everton,39047,39595,34494,741890,4,19,43,13,4,2,42,16,26
Premier League|Everton|2016/17,2016/17,Premier League,Everton,39047,39595,34494,741890,10,19,18,4,6,9,20,28,-8
Premier League|Tottenham Hotspur|2016/17,2016/17,Premier League,Tottenham Hotspur,31639,31962,31211,601143,2,38,86,26,8,4,86,26,60
Premier League|Tottenham Hotspur|2016/17,2016/17,Premier League,Tottenham Hotspur,31639,31962,31211,601143,1,19,53,17,2,-,47,9,38
Premier League|Tottenham Hotspur|2016/17,2016/17,Premier League,Tottenham Hotspur,31639,31962,31211,601143,5,19,33,9,6,4,39,17,22
Premier League|Leicester City|2016/17,2016/17,Premier League,Leicester City,31367,32072,21757,595968,12,38,44,12,8,18,48,63,-15
Premier League|Leicester City|2016/17,2016/17,Premier League,Leicester City,31367,32072,21757,595968,8,19,34,10,4,5,31,25,6
Premier League|Leicester City|2016/17,2016/17,Premier League,Leicester City,31367,32072,21757,595968,17,19,10,2,4,13,17,38,-21
Premier League|Southampton|2016/17,2016/17,Premier League,Southampton,30936,31891,28976,587787,8,38,46,12,10,16,41,48,-7
Premier League|Southampton|2016/17,2016/17,Premier League,Southampton,30936,31891,28976,587787,17,19,24,6,6,7,17,21,-4
Premier League|Southampton|2016/17,2016/17,Premier League,Southampton,30936,31891,28976,587787,7,19,22,6,4,9,24,27,-3
Premier League|Middlesbrough|2016/17,2016/17,Premier League,Middlesbrough,30449,32704,27316,578539,19,38,28,5,13,20,27,53,-26
Premier League|Middlesbrough|2016/17,2016/17,Premier League,Middlesbrough,30449,32704,27316,578539,19,19,18,4,6,9,17,23,-6
Premier League|Middlesbrough|2016/17,2016/17,Premier League,Middlesbrough,30449,32704,27316,578539,16,19,10,1,7,11,10,30,-20
Premier League|Stoke City|2016/17,2016/17,Premier League,Stoke City,27433,27815,26602,521230,13,38,44,11,11,16,41,56,-15
Premier League|Stoke City|2016/17,2016/17,Premier League,Stoke City,27433,27815,26602,521230,14,19,27,7,6,6,24,24,0
Premier League|Stoke City|2016/17,2016/17,Premier League,Stoke City,27433,27815,26602,521230,11,19,17,4,5,10,17,32,-15
Premier League|Crystal Palace|2016/17,2016/17,Premier League,Crystal Palace,25161,25648,23503,478052,14,38,41,12,5,21,50,63,-13
Premier League|Crystal Palace|2016/17,2016/17,Premier League,Crystal Palace,25161,25648,23503,478052,18,19,20,6,2,11,24,25,-1
Premier League|Crystal Palace|2016/17,2016/17,Premier League,Crystal Palace,25161,25648,23503,478052,8,19,21,6,3,10,26,38,-12
Premier League|West Bromwich Albion|2016/17,2016/17,Premier League,West Bromwich Albion,23876,26308,21467,453646,10,38,45,12,9,17,43,51,-8
Premier League|West Bromwich Albion|2016/17,2016/17,Premier League,West Bromwich Albion,23876,26308,21467,453646,11,19,29,9,2,8,27,22,5
Premier League|West Bromwich Albion|2016/17,2016/17,Premier League,West Bromwich Albion,23876,26308,21467,453646,12,19,16,3,7,9,16,29,-13
Premier League|Hull City|2016/17,2016/17,Premier League,Hull City,20761,24822,17403,394466,18,38,34,9,7,22,37,80,-43
Premier League|Hull City|2016/17,2016/17,Premier League,Hull City,20761,24822,17403,394466,13,19,28,8,4,7,28,35,-7
